source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1360;1360;1;1;38;line_consecutive;0.3;1360;11;36;14-15;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1361;1361;1;1;38;line_consecutive;0.3;1361;11;37;10-17;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1362;1362;1;1;38;line_consecutive;0.7;1362;12;0;11-12;1,7,8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1363;1363;1;1;38;line_consecutive;0.7;1363;12;1;10-11;1,7,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1364;1364;1;1;38;line_consecutive;0.7;1364;12;2;10-16;1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1365;1365;1;1;38;line_consecutive;0.7;1365;12;3;16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1366;1366;1;1;38;line_consecutive;0.7;1366;12;4;2-6;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1367;1367;1;1;38;line_consecutive;0.7;1367;12;5;6-8;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1368;1368;1;1;38;line_consecutive;0.7;1368;12;6;8-16;2,10,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1369;1369;1;1;38;line_consecutive;0.7;1369;12;7;16-17;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1370;1370;1;1;38;line_consecutive;0.7;1370;12;8;17-19;2,13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1371;1371;1;1;38;line_consecutive;0.7;1371;12;9;19-20;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1372;1372;1;1;38;line_consecutive;0.7;1372;12;10;3-4;3,4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1373;1373;1;1;38;line_consecutive;0.7;1373;12;11;4-5;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1374;1374;1;1;38;line_consecutive;0.7;1374;12;12;5-9;3,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1375;1375;1;1;38;line_consecutive;0.7;1375;12;13;8-9;3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1376;1376;1;1;38;line_consecutive;0.7;1376;12;14;7-8;3,7,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1377;1377;1;1;38;line_consecutive;0.7;1377;12;15;7-18;3,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1378;1378;1;1;38;line_consecutive;0.7;1378;12;16;1-3;4,8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1379;1379;1;1;38;line_consecutive;0.7;1379;12;17;4-11;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1380;1380;1;1;38;line_consecutive;0.7;1380;12;18;11-14;4,8,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1381;1381;1;1;38;line_consecutive;0.7;1381;12;19;14-23;4,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1382;1382;1;1;38;line_consecutive;0.7;1382;12;20;23-24;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1383;1383;1;1;38;line_consecutive;0.7;1383;12;21;10-15;5,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1384;1384;1;1;38;line_consecutive;0.7;1384;12;22;15-22;5,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1385;1385;1;1;38;line_consecutive;0.7;1385;12;23;22-23;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1386;1386;1;1;38;line_consecutive;0.7;1386;12;24;13-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1387;1387;1;1;38;line_consecutive;0.7;1387;12;25;21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1388;1388;1;1;38;line_consecutive;0.7;1388;12;26;20-21;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1389;1389;1;1;38;line_consecutive;0.7;1389;12;27;9-10;7,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1390;1390;1;1;38;line_consecutive;0.7;1390;12;28;3-12;8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1391;1391;1;1;38;line_consecutive;0.7;1391;12;29;5-6;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1392;1392;1;1;38;line_consecutive;0.7;1392;12;30;15-19;9,13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1393;1393;1;1;38;line_consecutive;0.7;1393;12;31;20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1394;1394;1;1;38;line_consecutive;0.7;1394;12;32;18-20;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1395;1395;1;1;38;line_consecutive;0.7;1395;12;33;12-13;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1396;1396;1;1;38;line_consecutive;0.7;1396;12;34;1-2;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1397;1397;1;1;38;line_consecutive;0.7;1397;12;35;21-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1398;1398;1;1;38;line_consecutive;0.7;1398;12;36;14-15;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1399;1399;1;1;38;line_consecutive;0.7;1399;12;37;10-17;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1400;1400;2;1;60;line_consecutive;0.3;1400;13;0;10-11,11-12;1,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1401;1401;2;1;60;line_consecutive;0.3;1401;13;1;10-11,10-16;1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1402;1402;2;1;60;line_consecutive;0.3;1402;13;2;10-16,16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1403;1403;2;1;60;line_consecutive;0.3;1403;13;3;2-6,6-8;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1404;1404;2;1;60;line_consecutive;0.3;1404;13;4;6-8,8-16;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1405;1405;2;1;60;line_consecutive;0.3;1405;13;5;8-16,16-17;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1406;1406;2;1;60;line_consecutive;0.3;1406;13;6;16-17,17-19;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1407;1407;2;1;60;line_consecutive;0.3;1407;13;7;17-19,19-20;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1408;1408;2;1;60;line_consecutive;0.3;1408;13;8;3-4,4-5;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1409;1409;2;1;60;line_consecutive;0.3;1409;13;9;4-5,5-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1410;1410;2;1;60;line_consecutive;0.3;1410;13;10;5-9,8-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1411;1411;2;1;60;line_consecutive;0.3;1411;13;11;7-8,8-9;3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1412;1412;2;1;60;line_consecutive;0.3;1412;13;12;7-8,7-18;3,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1413;1413;2;1;60;line_consecutive;0.3;1413;13;13;1-3,3-4;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1414;1414;2;1;60;line_consecutive;0.3;1414;13;14;3-4,4-11;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1415;1415;2;1;60;line_consecutive;0.3;1415;13;15;4-11,11-14;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1416;1416;2;1;60;line_consecutive;0.3;1416;13;16;11-14,14-23;4,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1417;1417;2;1;60;line_consecutive;0.3;1417;13;17;14-23,23-24;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1418;1418;2;1;60;line_consecutive;0.3;1418;13;18;10-15,15-22;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1419;1419;2;1;60;line_consecutive;0.3;1419;13;19;15-22,22-23;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1420;1420;2;1;60;line_consecutive;0.3;1420;13;20;13-24,21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1421;1421;2;1;60;line_consecutive;0.3;1421;13;21;20-21,21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1422;1422;2;1;60;line_consecutive;0.3;1422;13;22;9-10,10-11;7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1423;1423;2;1;60;line_consecutive;0.3;1423;13;23;8-9,9-10;7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1424;1424;2;1;60;line_consecutive;0.3;1424;13;24;1-3,3-12;8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1425;1425;2;1;60;line_consecutive;0.3;1425;13;25;3-12,11-12;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1426;1426;2;1;60;line_consecutive;0.3;1426;13;26;11-12,11-14;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1427;1427;2;1;60;line_consecutive;0.3;1427;13;27;5-6,5-9;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1428;1428;2;1;60;line_consecutive;0.3;1428;13;28;5-9,9-10;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1429;1429;2;1;60;line_consecutive;0.3;1429;13;29;9-10,10-15;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1430;1430;2;1;60;line_consecutive;0.3;1430;13;30;10-15,15-19;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1431;1431;2;1;60;line_consecutive;0.3;1431;13;31;8-16,10-16;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1432;1432;2;1;60;line_consecutive;0.3;1432;13;32;10-11,11-14;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1433;1433;2;1;60;line_consecutive;0.3;1433;13;33;18-20,20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1434;1434;2;1;60;line_consecutive;0.3;1434;13;34;7-18,18-20;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1435;1435;2;1;60;line_consecutive;0.3;1435;13;35;3-12,12-13;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1436;1436;2;1;60;line_consecutive;0.3;1436;13;36;1-2,1-3;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1437;1437;2;1;60;line_consecutive;0.3;1437;13;37;15-19,17-19;13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1438;1438;2;1;60;line_consecutive;0.3;1438;13;38;15-19,15-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1439;1439;2;1;60;line_consecutive;0.3;1439;13;39;15-22,21-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1440;1440;2;1;60;line_consecutive;0.3;1440;13;40;14-15,15-19;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1441;1441;2;1;60;line_consecutive;0.3;1441;13;41;10-17,17-19;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1442;1442;2;1;60;line_consecutive;0.7;1442;14;0;10-11,11-12;1,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1443;1443;2;1;60;line_consecutive;0.7;1443;14;1;10-11,10-16;1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1444;1444;2;1;60;line_consecutive;0.7;1444;14;2;10-16,16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1445;1445;2;1;60;line_consecutive;0.7;1445;14;3;2-6,6-8;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1446;1446;2;1;60;line_consecutive;0.7;1446;14;4;6-8,8-16;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1447;1447;2;1;60;line_consecutive;0.7;1447;14;5;8-16,16-17;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1448;1448;2;1;60;line_consecutive;0.7;1448;14;6;16-17,17-19;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1449;1449;2;1;60;line_consecutive;0.7;1449;14;7;17-19,19-20;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1450;1450;2;1;60;line_consecutive;0.7;1450;14;8;3-4,4-5;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1451;1451;2;1;60;line_consecutive;0.7;1451;14;9;4-5,5-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1452;1452;2;1;60;line_consecutive;0.7;1452;14;10;5-9,8-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1453;1453;2;1;60;line_consecutive;0.7;1453;14;11;7-8,8-9;3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1454;1454;2;1;60;line_consecutive;0.7;1454;14;12;7-8,7-18;3,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1455;1455;2;1;60;line_consecutive;0.7;1455;14;13;1-3,3-4;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1456;1456;2;1;60;line_consecutive;0.7;1456;14;14;3-4,4-11;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1457;1457;2;1;60;line_consecutive;0.7;1457;14;15;4-11,11-14;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1458;1458;2;1;60;line_consecutive;0.7;1458;14;16;11-14,14-23;4,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1459;1459;2;1;60;line_consecutive;0.7;1459;14;17;14-23,23-24;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1460;1460;2;1;60;line_consecutive;0.7;1460;14;18;10-15,15-22;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1461;1461;2;1;60;line_consecutive;0.7;1461;14;19;15-22,22-23;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1462;1462;2;1;60;line_consecutive;0.7;1462;14;20;13-24,21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1463;1463;2;1;60;line_consecutive;0.7;1463;14;21;20-21,21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1464;1464;2;1;60;line_consecutive;0.7;1464;14;22;9-10,10-11;7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1465;1465;2;1;60;line_consecutive;0.7;1465;14;23;8-9,9-10;7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1466;1466;2;1;60;line_consecutive;0.7;1466;14;24;1-3,3-12;8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1467;1467;2;1;60;line_consecutive;0.7;1467;14;25;3-12,11-12;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1468;1468;2;1;60;line_consecutive;0.7;1468;14;26;11-12,11-14;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1469;1469;2;1;60;line_consecutive;0.7;1469;14;27;5-6,5-9;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1470;1470;2;1;60;line_consecutive;0.7;1470;14;28;5-9,9-10;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1471;1471;2;1;60;line_consecutive;0.7;1471;14;29;9-10,10-15;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1472;1472;2;1;60;line_consecutive;0.7;1472;14;30;10-15,15-19;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1473;1473;2;1;60;line_consecutive;0.7;1473;14;31;8-16,10-16;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1474;1474;2;1;60;line_consecutive;0.7;1474;14;32;10-11,11-14;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1475;1475;2;1;60;line_consecutive;0.7;1475;14;33;18-20,20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1476;1476;2;1;60;line_consecutive;0.7;1476;14;34;7-18,18-20;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1477;1477;2;1;60;line_consecutive;0.7;1477;14;35;3-12,12-13;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1478;1478;2;1;60;line_consecutive;0.7;1478;14;36;1-2,1-3;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1479;1479;2;1;60;line_consecutive;0.7;1479;14;37;15-19,17-19;13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1480;1480;2;1;60;line_consecutive;0.7;1480;14;38;15-19,15-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1481;1481;2;1;60;line_consecutive;0.7;1481;14;39;15-22,21-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1482;1482;2;1;60;line_consecutive;0.7;1482;14;40;14-15,15-19;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1483;1483;2;1;60;line_consecutive;0.7;1483;14;41;10-17,17-19;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1484;1484;2;1;30;line_all;0.5;1484;15;0;10-15,15-22;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1485;1485;2;1;30;line_all;0.5;1485;15;1;5-9,8-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1486;1486;2;1;30;line_all;0.5;1486;15;2;3-4,14-23;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1487;1487;2;1;30;line_all;0.5;1487;15;3;6-8,8-16;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1488;1488;2;1;30;line_all;0.5;1488;15;4;3-4,4-11;4
